Area of usual residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,Other method of travel to work,F10,F11,F12,F13,F14
E02000009,E02000956,2,0,1,0,0,0,0,0,0,1,0,0
E02000009,E02000957,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02000960,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02000962,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02000963,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02000967,2,0,1,0,0,0,0,1,0,0,0,0
E02000009,E02000968,2,0,2,0,0,0,0,0,0,0,0,0
E02000009,E02000970,12,0,7,4,0,0,0,1,0,0,0,0
E02000009,E02000971,4,0,2,1,0,0,0,0,1,0,0,0
E02000009,E02000972,36,0,22,11,1,0,0,1,0,1,0,0
E02000009,E02000973,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02000974,7,0,6,0,0,0,0,1,0,0,0,0
E02000009,E02000975,2,0,2,0,0,0,0,0,0,0,0,0
E02000009,E02000976,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02000977,44,0,25,11,3,0,3,2,0,0,0,0
E02000009,E02000978,3,0,2,0,1,0,0,0,0,0,0,0
E02000009,E02000979,30,0,18,7,0,0,0,4,0,1,0,0
E02000009,E02000982,2,0,1,0,1,0,0,0,0,0,0,0
E02000009,E02001219,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02001376,2,0,2,0,0,0,0,0,0,0,0,0
E02000009,E02001414,19,0,0,18,0,0,0,1,0,0,0,0
E02000009,E02001560,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02001730,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02001849,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02001857,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02002065,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02002124,1,0,0,0,0,0,0,0,0,0,1,0
E02000009,E02002371,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02002403,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02002416,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02002819,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003262,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02003265,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003282,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02003285,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02003291,3,0,0,0,0,0,0,3,0,0,0,0
E02000009,E02003297,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003299,2,0,0,0,0,0,0,1,1,0,0,0
E02000009,E02003300,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003301,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003303,5,0,1,0,0,0,0,4,0,0,0,0
E02000009,E02003305,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02003309,3,0,0,0,0,0,0,3,0,0,0,0
E02000009,E02003310,41,0,5,4,3,0,1,24,3,1,0,0
E02000009,E02003311,3,0,0,1,0,0,0,2,0,0,0,0
E02000009,E02003312,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02003313,2,0,0,1,0,0,0,0,1,0,0,0
E02000009,E02003314,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003322,1,0,0,0,0,0,1,0,0,0,0,0
E02000009,E02003397,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02003419,2,0,0,0,0,0,0,1,0,1,0,0
E02000009,E02003434,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02003481,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003651,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003660,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02003679,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02003789,1,0,0,0,0,0,0,0,0,0,1,0
E02000009,E02003793,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004026,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004033,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02004072,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02004142,1,0,0,0,0,0,0,0,0,0,1,0
E02000009,E02004210,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02004243,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004326,2,0,0,0,0,0,0,1,1,0,0,0
E02000009,E02004400,2,0,1,0,0,0,0,0,0,1,0,0
E02000009,E02004412,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02004425,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02004430,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004432,1,0,0,0,0,0,0,0,1,0,0,0
E02000009,E02004434,5,0,0,0,0,0,0,4,1,0,0,0
E02000009,E02004435,4,0,0,0,0,0,0,4,0,0,0,0
E02000009,E02004436,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004437,5,0,1,0,0,0,1,3,0,0,0,0
E02000009,E02004438,7,0,0,2,0,0,0,5,0,0,0,0
E02000009,E02004443,4,0,0,1,0,0,0,3,0,0,0,0
E02000009,E02004444,1,0,0,0,0,0,0,0,1,0,0,0
E02000009,E02004445,2,0,0,2,0,0,0,0,0,0,0,0
E02000009,E02004454,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004457,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004459,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004462,3,0,0,1,0,0,0,2,0,0,0,0
E02000009,E02004466,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004468,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004469,4,0,0,1,0,0,0,3,0,0,0,0
E02000009,E02004470,4,0,1,1,0,0,0,2,0,0,0,0
E02000009,E02004471,7,0,1,0,0,0,0,6,0,0,0,0
E02000009,E02004474,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02004483,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02004485,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004493,2,0,0,0,2,0,0,0,0,0,0,0
E02000009,E02004502,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02004505,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02004512,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02004516,1,0,0,0,0,0,0,0,0,0,0,1
E02000009,E02004525,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004529,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004531,3,0,2,0,0,0,0,1,0,0,0,0
E02000009,E02004535,2,0,0,0,0,0,1,1,0,0,0,0
E02000009,E02004536,2,0,1,0,0,0,0,1,0,0,0,0
E02000009,E02004537,7,0,0,1,0,0,0,6,0,0,0,0
E02000009,E02004538,4,0,0,0,0,0,0,4,0,0,0,0
E02000009,E02004539,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004540,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004541,3,0,1,0,0,0,0,2,0,0,0,0
E02000009,E02004542,1,0,0,0,0,0,0,0,0,0,0,1
E02000009,E02004543,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004545,1,0,0,0,0,0,0,0,1,0,0,0
E02000009,E02004547,4,0,0,2,0,0,0,2,0,0,0,0
E02000009,E02004550,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004553,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004558,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02004596,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004641,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004653,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02004682,2,0,0,1,0,0,0,1,0,0,0,0
E02000009,E02004685,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02004707,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004739,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02004756,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004788,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004809,3,0,1,1,0,0,0,1,0,0,0,0
E02000009,E02004847,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02004848,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004855,3,0,0,1,0,0,0,2,0,0,0,0
E02000009,E02004903,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02004918,1,0,0,0,0,0,0,0,1,0,0,0
E02000009,E02004920,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02004924,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02004948,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02004972,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004976,2,0,1,1,0,0,0,0,0,0,0,0
E02000009,E02004977,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004983,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004985,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004989,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02004995,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02005025,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02005028,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02005030,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02005033,5,0,1,0,1,0,0,3,0,0,0,0
E02000009,E02005035,3,0,0,0,0,0,0,3,0,0,0,0
E02000009,E02005036,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02005055,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02005070,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02005075,3,0,0,0,0,0,0,3,0,0,0,0
E02000009,E02005115,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02005126,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02005149,1,0,0,0,0,0,1,0,0,0,0,0
E02000009,E02005433,1,0,0,0,0,0,0,0,0,0,1,0
E02000009,E02005677,2,0,0,1,0,0,0,1,0,0,0,0
E02000009,E02005773,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02005776,2,0,0,0,0,0,0,0,2,0,0,0
E02000009,E02005919,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02005935,1,0,0,0,0,0,0,0,0,0,1,0
E02000009,E02006002,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02006080,1,0,0,0,0,0,0,0,0,0,1,0
E02000009,E02006137,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02006251,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02006259,1,0,0,0,1,0,0,0,0,0,0,0
E02000009,E02006329,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02006341,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02006351,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02006384,2,0,0,0,0,0,0,2,0,0,0,0
E02000009,E02006398,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02006405,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02006406,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02006578,2,0,1,0,0,0,0,1,0,0,0,0
E02000009,E02006602,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02006784,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02006792,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02006793,4,0,1,0,1,0,0,2,0,0,0,0
E02000009,E02006794,2,0,0,0,1,0,0,1,0,0,0,0
E02000009,E02006798,1,0,1,0,0,0,0,0,0,0,0,0
E02000009,E02006799,58,0,2,1,12,0,1,28,1,0,13,0
E02000009,E02006800,40,0,2,2,5,0,1,20,2,1,7,0
E02000009,E02006801,9,0,5,0,0,0,1,3,0,0,0,0
E02000009,E02006802,6,0,4,2,0,0,0,0,0,0,0,0
E02000009,E02006853,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02006854,50,0,26,12,0,0,0,8,2,1,1,0
E02000009,E02006859,1,0,0,1,0,0,0,0,0,0,0,0
E02000009,E02006874,1,0,0,0,0,0,0,1,0,0,0,0
E02000009,E02006924,8,0,0,0,3,0,0,4,1,0,0,0
E02000009,E02006925,7,0,1,0,0,0,1,5,0,0,0,0
E02000009,E02006929,2,0,2,0,0,0,0,0,0,0,0,0
E02000009,E02006931,2,0,1,0,0,0,0,1,0,0,0,0
E02000009,OD0000001,225,225,0,0,0,0,0,0,0,0,0,0
E02000009,OD0000002,4,0,1,0,2,0,0,0,1,0,0,0
E02000009,OD0000003,485,0,113,51,75,6,7,194,23,5,6,5
E02000009,OD0000004,2,0,0,0,0,1,0,0,0,0,0,1
E02000009,S92000003,2,0,1,0,0,0,0,1,0,0,0,0
E02000010,E02000001,96,0,64,20,2,0,3,7,0,0,0,0
E02000010,E02000002,9,0,0,0,1,1,0,7,0,0,0,0
E02000010,E02000003,32,0,0,0,8,0,0,21,0,2,1,0
E02000010,E02000004,7,0,0,0,4,0,0,2,0,0,1,0
E02000010,E02000005,13,0,0,0,1,0,0,4,4,1,3,0
E02000010,E02000007,91,0,2,2,21,0,0,27,5,1,33,0
E02000010,E02000008,54,0,4,3,3,0,0,21,2,1,20,0
E02000010,E02000009,5,0,0,0,2,0,0,2,0,0,1,0
E02000010,E02000010,80,0,7,5,3,1,0,28,3,0,33,0
E02000010,E02000011,53,0,2,1,8,0,0,23,1,2,16,0
E02000010,E02000012,8,0,0,1,1,0,0,5,0,1,0,0
E02000010,E02000013,17,0,0,2,3,0,0,7,0,0,5,0
E02000010,E02000014,37,0,1,2,3,0,0,9,2,1,18,1
E02000010,E02000015,36,0,6,2,2,0,0,11,0,0,15,0
E02000010,E02000016,75,0,19,14,9,1,0,27,0,1,4,0
E02000010,E02000017,7,0,0,0,2,0,0,5,0,0,0,0
E02000010,E02000018,5,0,1,0,1,0,0,3,0,0,0,0
E02000010,E02000019,68,0,3,1,12,0,0,43,4,1,3,1
E02000010,E02000020,62,0,5,2,7,0,2,35,2,5,1,3
E02000010,E02000021,64,0,2,0,11,2,0,30,4,1,14,0
E02000010,E02000022,20,0,2,2,3,0,0,13,0,0,0,0
E02000010,E02000023,22,0,3,3,5,0,0,8,0,1,1,1
E02000010,E02000024,2,0,0,1,0,0,0,1,0,0,0,0
E02000010,E02000027,1,0,0,0,1,0,0,0,0,0,0,0
E02000010,E02000042,2,0,1,0,0,0,0,0,1,0,0,0
E02000010,E02000046,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000048,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000052,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000061,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000065,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000068,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000072,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000079,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000083,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000090,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000092,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000094,4,0,3,0,0,0,0,0,0,0,1,0
E02000010,E02000106,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000109,2,0,0,1,0,0,0,1,0,0,0,0
E02000010,E02000112,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000113,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000117,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000118,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000119,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000121,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000122,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000124,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000132,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000136,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000138,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000140,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000173,6,0,4,2,0,0,0,0,0,0,0,0
E02000010,E02000175,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000177,4,0,3,1,0,0,0,0,0,0,0,0
E02000010,E02000178,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000180,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000182,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000183,3,0,0,0,0,0,0,3,0,0,0,0
E02000010,E02000184,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000186,6,0,6,0,0,0,0,0,0,0,0,0
E02000010,E02000187,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000188,5,0,3,1,0,0,0,0,0,1,0,0
E02000010,E02000189,6,0,5,0,0,0,0,1,0,0,0,0
E02000010,E02000190,7,0,1,2,0,0,0,3,0,0,1,0
E02000010,E02000191,13,0,9,2,0,0,0,2,0,0,0,0
E02000010,E02000192,10,0,7,3,0,0,0,0,0,0,0,0
E02000010,E02000193,26,0,19,1,1,0,0,4,0,0,1,0
E02000010,E02000221,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000241,3,0,0,0,0,0,0,3,0,0,0,0
E02000010,E02000252,2,0,1,1,0,0,0,0,0,0,0,0
E02000010,E02000261,2,0,0,0,0,0,0,1,1,0,0,0
E02000010,E02000266,3,0,2,0,0,0,0,1,0,0,0,0
E02000010,E02000269,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000275,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000280,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000283,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000286,2,0,1,0,0,0,0,1,0,0,0,0
E02000010,E02000288,2,0,1,0,0,0,0,1,0,0,0,0
E02000010,E02000290,10,0,3,1,0,0,0,3,3,0,0,0
E02000010,E02000292,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000294,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000296,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000301,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000306,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000309,2,0,1,0,1,0,0,0,0,0,0,0
E02000010,E02000314,1,0,0,0,1,0,0,0,0,0,0,0
E02000010,E02000316,4,0,1,0,0,0,0,3,0,0,0,0
E02000010,E02000317,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000331,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000340,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000345,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000348,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000352,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000353,1,0,0,0,0,0,0,0,0,1,0,0
E02000010,E02000354,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000358,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000359,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000361,6,0,2,0,1,0,0,1,1,1,0,0
E02000010,E02000362,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000363,8,0,2,3,0,0,0,3,0,0,0,0
E02000010,E02000365,3,0,2,0,0,0,0,1,0,0,0,0
E02000010,E02000366,3,0,1,1,0,0,0,1,0,0,0,0
E02000010,E02000367,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000369,1,0,0,0,0,0,0,0,0,1,0,0
E02000010,E02000371,14,0,8,2,0,0,0,3,1,0,0,0
E02000010,E02000372,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000375,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000376,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000383,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000386,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000387,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000396,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000397,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000398,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000403,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000412,2,0,0,1,0,0,0,0,0,0,1,0
E02000010,E02000414,1,0,0,0,1,0,0,0,0,0,0,0
E02000010,E02000415,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000416,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000421,7,0,2,2,0,0,0,3,0,0,0,0
E02000010,E02000424,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000426,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000430,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000443,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000455,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000464,2,0,0,1,0,0,0,1,0,0,0,0
E02000010,E02000465,1,0,0,0,1,0,0,0,0,0,0,0
E02000010,E02000466,1,0,0,0,1,0,0,0,0,0,0,0
E02000010,E02000467,3,0,0,0,1,0,0,2,0,0,0,0
E02000010,E02000468,3,0,0,0,1,0,0,2,0,0,0,0
E02000010,E02000469,5,0,0,0,4,0,0,1,0,0,0,0
E02000010,E02000470,24,0,0,3,4,0,0,16,1,0,0,0
E02000010,E02000472,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000473,3,0,1,0,1,0,0,1,0,0,0,0
E02000010,E02000474,5,0,1,0,3,0,0,1,0,0,0,0
E02000010,E02000475,9,0,0,0,2,0,0,6,0,0,1,0
E02000010,E02000476,103,0,2,2,61,0,0,28,7,1,2,0
E02000010,E02000477,1,0,0,0,1,0,0,0,0,0,0,0
E02000010,E02000478,4,0,0,0,1,0,0,3,0,0,0,0
E02000010,E02000479,28,0,0,0,11,0,0,16,1,0,0,0
E02000010,E02000480,60,0,2,0,24,0,0,26,3,1,4,0
E02000010,E02000481,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000482,6,0,3,1,0,0,0,2,0,0,0,0
E02000010,E02000483,16,0,4,0,2,0,0,10,0,0,0,0
E02000010,E02000484,8,0,0,0,3,0,0,3,2,0,0,0
E02000010,E02000485,5,0,2,0,2,0,0,1,0,0,0,0
E02000010,E02000486,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000487,3,0,2,1,0,0,0,0,0,0,0,0
E02000010,E02000488,14,0,3,5,0,0,0,6,0,0,0,0
E02000010,E02000490,3,0,0,0,1,0,0,2,0,0,0,0
E02000010,E02000491,20,0,0,0,5,0,1,9,2,0,3,0
E02000010,E02000492,18,0,0,0,2,0,0,13,1,2,0,0
E02000010,E02000493,10,0,0,0,4,0,0,6,0,0,0,0
E02000010,E02000499,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000507,3,0,2,0,0,0,0,1,0,0,0,0
E02000010,E02000509,2,0,1,0,0,0,0,1,0,0,0,0
E02000010,E02000524,2,0,0,1,0,0,0,1,0,0,0,0
E02000010,E02000528,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000534,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000542,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000556,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000557,2,0,0,1,0,0,0,0,0,0,1,0
E02000010,E02000559,3,0,1,0,1,0,0,1,0,0,0,0
E02000010,E02000560,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000563,2,0,0,1,0,0,0,1,0,0,0,0
E02000010,E02000564,2,0,0,0,0,0,2,0,0,0,0,0
E02000010,E02000565,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000566,2,0,0,1,0,0,0,1,0,0,0,0
E02000010,E02000568,3,0,3,0,0,0,0,0,0,0,0,0
E02000010,E02000570,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000572,2,0,1,1,0,0,0,0,0,0,0,0
E02000010,E02000573,2,0,1,1,0,0,0,0,0,0,0,0
E02000010,E02000574,4,0,4,0,0,0,0,0,0,0,0,0
E02000010,E02000575,14,0,10,3,1,0,0,0,0,0,0,0
E02000010,E02000576,13,0,9,2,0,0,0,2,0,0,0,0
E02000010,E02000577,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000582,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000584,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000587,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000588,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000589,3,0,2,0,1,0,0,0,0,0,0,0
E02000010,E02000590,2,0,1,0,0,0,0,1,0,0,0,0
E02000010,E02000592,2,0,1,1,0,0,0,0,0,0,0,0
E02000010,E02000593,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000594,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000595,3,0,2,0,0,0,0,0,0,0,1,0
E02000010,E02000596,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000602,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000603,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000616,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000621,7,0,6,0,0,0,0,1,0,0,0,0
E02000010,E02000622,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000625,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000627,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000628,2,0,2,0,0,0,0,0,0,0,0,0
E02000010,E02000629,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000630,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000631,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000633,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000634,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000645,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000650,2,0,1,0,0,0,0,1,0,0,0,0
E02000010,E02000653,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000659,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000661,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000664,1,0,0,1,0,0,0,0,0,0,0,0
E02000010,E02000672,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000673,2,0,0,1,0,0,0,1,0,0,0,0
E02000010,E02000689,1,0,0,0,0,0,0,1,0,0,0,0
E02000010,E02000691,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000693,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000700,1,0,1,0,0,0,0,0,0,0,0,0
E02000010,E02000714,3,0,0,0,0,0,0,3,0,0,0,0
E02000010,E02000716,1,0,0,0,1,0,0,0,0,0,0,0
E02000010,E02000717,2,0,1,0,0,0,0,1,0,0,0,0
E02000010,E02000719,2,0,0,0,0,0,0,2,0,0,0,0
E02000010,E02000720,1,0,0,0,0,0,0,1,0,0,0,0
